"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.658048148419519,0.562286131709894,0.789790611270935,0.530751671087975
"2",0.658048148419519,0.562286131709894,0.569468771987566,0.676453901655858
"3",0.658048148419519,0.562286131709894,0.81676685979638,0.453309545056008
"4",0.658048148419519,0.562286131709894,0.559380858815549,0.471568501114757
"5",0.658048148419519,0.562286131709894,0.631034922585176,0.597794762472838
"6",0.658048148419519,0.562286131709894,0.692394200685003,0.391514373484172
"7",0.658048148419519,0.562286131709894,0.563356480981389,0.685961788179
"8",0.658048148419519,0.562286131709894,0.690333313037297,0.623107471917851
"9",0.658048148419519,0.562286131709894,0.643896019215922,0.638969191320293
"10",0.658048148419519,0.562286131709894,0.718834814567857,0.631245337394158
"11",0.658048148419519,0.562286131709894,0.650787143234504,0.617568337484835
"12",0.658048148419519,0.562286131709894,0.634726968144027,0.635250279327512
"13",0.658048148419519,0.562286131709894,0.560735030475277,0.62999762720093
"14",0.658048148419519,0.562286131709894,0.618840841530211,0.477369596260197
"15",0.658048148419519,0.562286131709894,0.630055789543034,0.610999180559388
"16",0.658048148419519,0.562286131709894,0.72896788400893,0.577268080057683
"17",0.658048148419519,0.562286131709894,0.771137986550935,0.508410978560538
"18",0.658048148419519,0.562286131709894,0.806219228927383,0.504735845120234
"19",0.658048148419519,0.562286131709894,0.742671412778203,0.527249241168541
"20",0.658048148419519,0.562286131709894,0.528028482860552,0.514554117166557
"21",0.658048148419519,0.562286131709894,0.785990713690979,0.32971620476457
"22",0.658048148419519,0.562286131709894,0.448125431079227,0.484800343692732
"23",0.658048148419519,0.562286131709894,0.572838630347639,0.619388026924648
"24",0.658048148419519,0.562286131709894,0.542321835224842,0.661286360071249
"25",0.658048148419519,0.562286131709894,0.6489296644579,0.546825921172047
"26",0.658048148419519,0.562286131709894,0.598955926250141,0.580782023003468
"27",0.658048148419519,0.562286131709894,0.641990711992363,0.634814064634457
"28",0.658048148419519,0.562286131709894,0.733538605989692,0.525554826665972
"29",0.658048148419519,0.562286131709894,0.775159498528166,0.628397218172427
"30",0.658048148419519,0.562286131709894,0.646165814028479,0.552939135605917
