"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.701538831765068,0.514726836998802,0.783477132435466,0.555192797885537
"2",0.701538831765068,0.514726836998802,0.662973787932669,0.398205368091606
"3",0.701538831765068,0.514726836998802,0.650088794591907,0.554225129676749
"4",0.701538831765068,0.514726836998802,0.604981251856252,0.257852506510221
"5",0.701538831765068,0.514726836998802,0.657927489177489,0.48692529017248
"6",0.701538831765068,0.514726836998802,0.654864718614719,0.403996867809626
"7",0.701538831765068,0.514726836998802,0.704918557324982,0.494149612544289
"8",0.701538831765068,0.514726836998802,0.542599892350557,0.398664875390984
"9",0.701538831765068,0.514726836998802,0.591023284313726,0.633641095497489
"10",0.701538831765068,0.514726836998802,0.595812504092763,0.541290969936329
"11",0.701538831765068,0.514726836998802,0.703541903166112,0.543247057576507
"12",0.701538831765068,0.514726836998802,0.878884793560206,0.611530308499578
"13",0.701538831765068,0.514726836998802,0.894041895604396,0.586264395692359
"14",0.701538831765068,0.514726836998802,0.862927198355187,0.678831589307944
"15",0.701538831765068,0.514726836998802,0.717029272151899,0.496169749740078
"16",0.701538831765068,0.514726836998802,0.614022898479302,0.548202147902457
"17",0.701538831765068,0.514726836998802,0.69024726630958,0.611144361188523
"18",0.701538831765068,0.514726836998802,0.741138463050314,0.620973067770819
"19",0.701538831765068,0.514726836998802,0.639594184027778,0.498762315059319
"20",0.701538831765068,0.514726836998802,0.595080449329614,0.6250466370187
"21",0.701538831765068,0.514726836998802,0.826937745679166,0.544868491255242
"22",0.701538831765068,0.514726836998802,0.737963030985334,0.367939019249597
"23",0.701538831765068,0.514726836998802,0.771247927031509,0.497411683274227
"24",0.701538831765068,0.514726836998802,0.696614583333333,0.541401948146141
"25",0.701538831765068,0.514726836998802,0.821430649546237,0.371644454475274
"26",0.701538831765068,0.514726836998802,0.525514643053433,0.614826176607642
"27",0.701538831765068,0.514726836998802,0.778763680116034,0.592773632303682
"28",0.701538831765068,0.514726836998802,0.689902402402402,0.380370418556178
"29",0.701538831765068,0.514726836998802,0.676072018056021,0.51200591099099
"30",0.701538831765068,0.514726836998802,0.736542536023655,0.474247231833496
