"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.472306590895689,0.368297344902715,0.547945082058785,0.383936558180669
"2",0.472306590895689,0.368297344902715,0.47799305817259,0.315053515015301
"3",0.472306590895689,0.368297344902715,0.44553853279792,0.38919332580875
"4",0.472306590895689,0.368297344902715,0.487416535088199,0.306043360614462
"5",0.472306590895689,0.368297344902715,0.473829545704254,0.356274534498933
"6",0.472306590895689,0.368297344902715,0.46650243406758,0.373043766366879
"7",0.472306590895689,0.368297344902715,0.541566805744014,0.412667675513143
"8",0.472306590895689,0.368297344902715,0.483081865221157,0.26212176358136
"9",0.472306590895689,0.368297344902715,0.419736879657893,0.396941575302158
"10",0.472306590895689,0.368297344902715,0.399257435288698,0.333722891001686
"11",0.472306590895689,0.368297344902715,0.608832959244776,0.321419670185525
"12",0.472306590895689,0.368297344902715,0.450279311251036,0.385223893758097
"13",0.472306590895689,0.368297344902715,0.457167846472696,0.486536144386489
"14",0.472306590895689,0.368297344902715,0.462077000388226,0.391576198486198
"15",0.472306590895689,0.368297344902715,0.501601410180603,0.398281461054184
"16",0.472306590895689,0.368297344902715,0.472849932436304,0.399638777204256
"17",0.472306590895689,0.368297344902715,0.458714495112864,0.336620747681779
"18",0.472306590895689,0.368297344902715,0.504430634579631,0.395374889354474
"19",0.472306590895689,0.368297344902715,0.436313149190532,0.371634962760821
"20",0.472306590895689,0.368297344902715,0.487139527735464,0.365366391170303
"21",0.472306590895689,0.368297344902715,0.50305865641344,0.295946489755727
"22",0.472306590895689,0.368297344902715,0.394898711926234,0.446804473833177
"23",0.472306590895689,0.368297344902715,0.469937269098133,0.422918183913068
"24",0.472306590895689,0.368297344902715,0.392739113179349,0.339222245022521
"25",0.472306590895689,0.368297344902715,0.505374887454284,0.329472861743053
"26",0.472306590895689,0.368297344902715,0.491800249880767,0.37307580919936
"27",0.472306590895689,0.368297344902715,0.37799266829061,0.312631751314285
"28",0.472306590895689,0.368297344902715,0.418205325011996,0.379183319936912
"29",0.472306590895689,0.368297344902715,0.524646515203249,0.43067107004159
"30",0.472306590895689,0.368297344902715,0.508269890019378,0.338322040396278
