"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",2.04345191725595,0.131727826374705,2.06089352550857,0.199732138637469
"2",2.04345191725595,0.131727826374705,2.14139228223821,0.11930462829213
"3",2.04345191725595,0.131727826374705,2.04801364088065,0.185853642113054
"4",2.04345191725595,0.131727826374705,2.03218020014308,0.180794968155807
"5",2.04345191725595,0.131727826374705,2.03037003181554,0.174381277775952
"6",2.04345191725595,0.131727826374705,2.00950895644647,0.145694406059987
"7",2.04345191725595,0.131727826374705,2.10447777200974,0.134335125093212
"8",2.04345191725595,0.131727826374705,2.06801467573893,0.164222924469406
"9",2.04345191725595,0.131727826374705,1.94963423910738,0.158622361244167
"10",2.04345191725595,0.131727826374705,1.95502257266966,0.0741442662733275
"11",2.04345191725595,0.131727826374705,2.02357035548328,0.16441836206003
"12",2.04345191725595,0.131727826374705,2.14288619848785,0.116773445225807
"13",2.04345191725595,0.131727826374705,2.04475317273553,0.110753104902148
"14",2.04345191725595,0.131727826374705,2.0022506630179,0.069504428015695
"15",2.04345191725595,0.131727826374705,2.01173557460812,0.0754159787686441
"16",2.04345191725595,0.131727826374705,2.01242373519969,0.16058739705021
"17",2.04345191725595,0.131727826374705,2.03482431735,0.111801741364863
"18",2.04345191725595,0.131727826374705,2.06802143841554,0.0895131428504312
"19",2.04345191725595,0.131727826374705,2.06429777399451,0.119645265203669
"20",2.04345191725595,0.131727826374705,2.02908026771169,0.177074608137241
"21",2.04345191725595,0.131727826374705,2.09253463901606,0.0482276368740194
"22",2.04345191725595,0.131727826374705,2.0383764195846,0.106574794363883
"23",2.04345191725595,0.131727826374705,2.01076924790653,0.0751926984534192
"24",2.04345191725595,0.131727826374705,2.01686646245471,0.158611074904326
"25",2.04345191725595,0.131727826374705,2.06963725765433,0.1623904444965
"26",2.04345191725595,0.131727826374705,2.04253377683036,0.161286142124841
"27",2.04345191725595,0.131727826374705,1.98522664579167,0.1223099150772
"28",2.04345191725595,0.131727826374705,2.10345820743817,0.121822287315332
"29",2.04345191725595,0.131727826374705,2.03684205980362,0.193419386784395
"30",2.04345191725595,0.131727826374705,2.0739614076362,0.0694271991539965
