"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.46612476316354,0.395756453551937,0.582198265545917,0.404148193012764
"2",0.46612476316354,0.395756453551937,0.493190300987751,0.355920066482766
"3",0.46612476316354,0.395756453551937,0.452806761898002,0.42535170478492
"4",0.46612476316354,0.395756453551937,0.491601920027709,0.420088054475716
"5",0.46612476316354,0.395756453551937,0.494568449946524,0.357464518225019
"6",0.46612476316354,0.395756453551937,0.457878160371587,0.390865322573019
"7",0.46612476316354,0.395756453551937,0.520750777147457,0.41396463097909
"8",0.46612476316354,0.395756453551937,0.456637554636262,0.301384164649798
"9",0.46612476316354,0.395756453551937,0.461067592402486,0.366321010801915
"10",0.46612476316354,0.395756453551937,0.408146132188436,0.337124828952773
"11",0.46612476316354,0.395756453551937,0.545653929128741,0.343761850256774
"12",0.46612476316354,0.395756453551937,0.410935157773533,0.432111704518676
"13",0.46612476316354,0.395756453551937,0.444767717200687,0.555430338937159
"14",0.46612476316354,0.395756453551937,0.431937206613007,0.416479620647831
"15",0.46612476316354,0.395756453551937,0.472565276979439,0.444727306734663
"16",0.46612476316354,0.395756453551937,0.486750168582459,0.411369191757798
"17",0.46612476316354,0.395756453551937,0.474951309545359,0.364631142504487
"18",0.46612476316354,0.395756453551937,0.504273432942242,0.406159390846398
"19",0.46612476316354,0.395756453551937,0.470709762902268,0.358594630923386
"20",0.46612476316354,0.395756453551937,0.464323310071574,0.360452881265728
"21",0.46612476316354,0.395756453551937,0.481217373104001,0.394492236306864
"22",0.46612476316354,0.395756453551937,0.424057893310897,0.435351702558948
"23",0.46612476316354,0.395756453551937,0.465659815589288,0.416894062673429
"24",0.46612476316354,0.395756453551937,0.420312156151942,0.352249900784138
"25",0.46612476316354,0.395756453551937,0.480506520745352,0.402755672816909
"26",0.46612476316354,0.395756453551937,0.43155667495731,0.390853612746135
"27",0.46612476316354,0.395756453551937,0.3747858091617,0.350158267063743
"28",0.46612476316354,0.395756453551937,0.409659222164327,0.431808950658524
"29",0.46612476316354,0.395756453551937,0.517914382732796,0.468107442092315
"30",0.46612476316354,0.395756453551937,0.45235986009713,0.363671205526439
