"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.446795185072592,0.449825175226762,0.567309265498649,0.46121474627209
"2",0.446795185072592,0.449825175226762,0.378784739025905,0.438482469864058
"3",0.446795185072592,0.449825175226762,0.470179760506293,0.504694985456596
"4",0.446795185072592,0.449825175226762,0.463520539640054,0.485791558401833
"5",0.446795185072592,0.449825175226762,0.535944273601441,0.529496911379088
"6",0.446795185072592,0.449825175226762,0.492029000676009,0.421124951106549
"7",0.446795185072592,0.449825175226762,0.393231856072916,0.558024375464367
"8",0.446795185072592,0.449825175226762,0.444708226234785,0.403705795733261
"9",0.446795185072592,0.449825175226762,0.380890593454862,0.393424993819918
"10",0.446795185072592,0.449825175226762,0.489675427440589,0.436321671374447
"11",0.446795185072592,0.449825175226762,0.442996529179593,0.451584932892673
"12",0.446795185072592,0.449825175226762,0.42676279980576,0.33312661576286
"13",0.446795185072592,0.449825175226762,0.389835744568776,0.453827951411902
"14",0.446795185072592,0.449825175226762,0.470819856416857,0.441662181381574
"15",0.446795185072592,0.449825175226762,0.505908683629228,0.359820390389435
"16",0.446795185072592,0.449825175226762,0.435966257134599,0.502220326074847
"17",0.446795185072592,0.449825175226762,0.513018908491528,0.496078241719606
"18",0.446795185072592,0.449825175226762,0.351586259559046,0.400715103444897
"19",0.446795185072592,0.449825175226762,0.437126851262661,0.508180656168021
"20",0.446795185072592,0.449825175226762,0.569347999772391,0.383826350759726
"21",0.446795185072592,0.449825175226762,0.412232364058302,0.557954866323357
"22",0.446795185072592,0.449825175226762,0.442287918731471,0.412831310831503
"23",0.446795185072592,0.449825175226762,0.498535913217581,0.428895198894081
"24",0.446795185072592,0.449825175226762,0.436662633448623,0.499953671864677
"25",0.446795185072592,0.449825175226762,0.440033897885325,0.393604040230459
"26",0.446795185072592,0.449825175226762,0.414313462920764,0.415429762358298
"27",0.446795185072592,0.449825175226762,0.435175389538227,0.506160960276374
"28",0.446795185072592,0.449825175226762,0.380465786004842,0.385234712000579
"29",0.446795185072592,0.449825175226762,0.443025178640374,0.447757576200744
"30",0.446795185072592,0.449825175226762,0.341479435760319,0.48360794894504
