"","avg.mae","avg.rcor","detail.mae","detail.rcor"
"1",0.671866132093429,0.555106720475128,0.775698933877737,0.597229937721647
"2",0.671866132093429,0.555106720475128,0.551945576942298,0.660391194527605
"3",0.671866132093429,0.555106720475128,0.748483417569912,0.496562751748897
"4",0.671866132093429,0.555106720475128,0.550212709363367,0.502949689445726
"5",0.671866132093429,0.555106720475128,0.680244049686768,0.48578977264543
"6",0.671866132093429,0.555106720475128,0.671796269372519,0.54460292630878
"7",0.671866132093429,0.555106720475128,0.619560521963663,0.602005321087481
"8",0.671866132093429,0.555106720475128,0.817483687944961,0.592313576822012
"9",0.671866132093429,0.555106720475128,0.695813130766358,0.512714172985818
"10",0.671866132093429,0.555106720475128,0.798189751103492,0.567041682207747
"11",0.671866132093429,0.555106720475128,0.691724288705634,0.561178789123352
"12",0.671866132093429,0.555106720475128,0.733622498715416,0.527455547001992
"13",0.671866132093429,0.555106720475128,0.561256229038028,0.612877895625035
"14",0.671866132093429,0.555106720475128,0.680255682799898,0.440547417582636
"15",0.671866132093429,0.555106720475128,0.697791560987427,0.662718394370313
"16",0.671866132093429,0.555106720475128,0.631546295036129,0.678640876737008
"17",0.671866132093429,0.555106720475128,0.829884155076729,0.458500282705894
"18",0.671866132093429,0.555106720475128,0.830032847838612,0.610338059383576
"19",0.671866132093429,0.555106720475128,0.828890259478136,0.507780531567136
"20",0.671866132093429,0.555106720475128,0.505574714503394,0.550843190867028
"21",0.671866132093429,0.555106720475128,0.563049395315794,0.530495615998659
"22",0.671866132093429,0.555106720475128,0.516558285163777,0.470071738293536
"23",0.671866132093429,0.555106720475128,0.603242669396712,0.519358402399296
"24",0.671866132093429,0.555106720475128,0.649351563669275,0.566070408407972
"25",0.671866132093429,0.555106720475128,0.654426899883857,0.528746240531041
"26",0.671866132093429,0.555106720475128,0.618585461757878,0.580277253977654
"27",0.671866132093429,0.555106720475128,0.66328650973956,0.588397652859231
"28",0.671866132093429,0.555106720475128,0.647514406877609,0.570417205870901
"29",0.671866132093429,0.555106720475128,0.73832627889704,0.65516486150228
"30",0.671866132093429,0.555106720475128,0.601635911330885,0.471720223948166
